shop_name,shop_number,address,phone,services
全家澎湖民族店,022056,澎湖縣馬公市民族路５８之２號,06-9266673,"夯番薯, Fami!ce(有販售店), SOHOT炎選-現烤點心, 好市多專架"
全家澎湖和田店,017342,澎湖縣馬公市民權路２號一樓,06-9267983,"夯番薯, 相片立可得, 廁所, 休憩區, SOHOT炎選-現烤點心, 好市多專架, picard"
全家澎湖光復店,022024,澎湖縣馬公市光復路１７９號,06-9260775,"夯番薯, 相片立可得, Fami!ce(有販售店), 廁所, 休憩區, 生鮮蔬菜, 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, FamiSuper, SOHOT炎選-炸烤物, 馬尚煮"
全家澎湖鑫旺店,020308,澎湖縣馬公市鎖港里吉慶路７號,06-9953046,"Fami!ce(有販售店), 烤馬鈴薯, picard"
全家澎湖同和店,019017,澎湖縣馬公市同和路１５８號Ｂ１－０５櫃位,06-9262529,"Fami!ce(有販售店), 烤馬鈴薯, picard"
全家澎湖馬公店,017142,澎湖縣馬公市重慶街６１號,"06-9264557 , 06-9266458","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 烤馬鈴薯"
全家澎湖百利店,017623,澎湖縣馬公市新店路４５９號一樓,06-9213717,"夯番薯, Fami!ce(有販售店), 廁所, 好市多專架, picard"
全家澎湖外垵店,016382,澎湖縣西嶼鄉外垵村１３０號,06-9982869,"夯番薯, 相片立可得, Fami!ce(有販售店), 廁所, 好市多專架"
全家澎湖大果葉店,022568,澎湖縣西嶼鄉大（艸果）葉１２號,06-9983924,
全家澎湖望安店,020563,澎湖縣望安鄉東安村２－１３號,06-9991998,"夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 生鮮蔬菜, 好市多專架"
全家澎湖七美店,021500,澎湖縣七美鄉南港村１１鄰２６－１７號,"06-9971839 , 06-9971863","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, picard"
全家澎湖吉貝店,018481,澎湖縣白沙鄉吉貝１８３－９號,06-9911393,"夯番薯, Fami!ce(有販售店), 休憩區, SOHOT炎選-現烤點心, SOHOT炎選-炸烤物"
全家澎湖跨海店,022030,澎湖縣白沙鄉通梁村通梁１９５號一樓,06-9933690,"Fami!ce(有販售店), 烤馬鈴薯, SOHOT炎選-現烤點心, SOHOT炎選-炸烤物"
全家澎湖龍德店,022635,澎湖縣白沙鄉大赤崁３１號,06-9933420,"Fami!ce(有販售店), 烤馬鈴薯, SOHOT炎選-現烤點心, 福爾摩沙茶館, 鼎王麻辣蛋, SOHOT炎選-炸烤物"
全家澎湖湖西店,020782,澎湖縣湖西鄉湖西村湖西６５號,"06-9920856 , 06-9923338","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, 鼎王麻辣蛋, SOHOT炎選-炸烤物"
全家金門沙美店,022238,金門縣金沙鎮環島東路一段１１０號,082-351093,"Fami!ce(雙口味店), SOHOT炎選-現烤點心"
全家金門料羅店,022181,金門縣金湖鎮新塘１５１號１樓之１,082-337520,"Fami!ce(有販售店), 烤馬鈴薯, SOHOT炎選-現烤點心"
全家金門金湖店,018200,金門縣金湖鎮山外里太湖路一段１２號（配送用）,082-333202,"夯番薯, 廁所, Fami!ce(雙口味店), SOHOT炎選-現烤點心, 好市多專架, picard"
全家金門瓊義店,020355,金門縣金湖鎮伯玉路３段３７９號１樓,082-336493,"Fami!ce(有販售店), 烤馬鈴薯, picard"
全家金門瓊林店,019334,金門縣金湖鎮環島北路３段２號,082-337680,"Fami!ce(雙口味店), Fami!ce(圓滾滾店), 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, picard"
全家金門金發店,018228,金門縣金湖鎮環島南路４段４８０號１樓,082-335913,夯番薯
全家金門成功店,020952,金門縣金湖鎮瓊徑路３９８號,082-337063,"Fami!ce(雙口味店), 烤馬鈴薯, picard"
全家金門金寧店,018162,金門縣金寧鄉林湖路２９５－５號１樓,082-311068,"夯番薯, Fami!ce(有販售店), 廁所, 好市多專架"
全家金門大學店,017858,金門縣金寧鄉環島北路一段１６８之１號,082-324519,"夯番薯, 廁所, Fami!ce(雙口味店), Fami!ce(圓滾滾店), 好市多專架, 福爾摩沙茶館, picard, 鼎王麻辣蛋"
全家金門金城店,018975,金門縣金城鎮中興路１４６巷１１號,082-328420,"Fami!ce(有販售店), 烤馬鈴薯"
全家金門金華店,021610,金門縣金城鎮民權路１８２號１樓部分建物,082-326214,"Fami!ce(有販售店), 烤馬鈴薯"
全家金門城隍店,018647,金門縣金城鎮光前路３９－５號,082-322401,picard
全家金門金山店,019175,金門縣金城鎮金山路９號,082-320643,"Fami!ce(雙口味店), Fami!ce(圓滾滾店), 烤馬鈴薯, 好市多專架, picard"
全家金門小金門店,021790,金門縣烈嶼鄉林湖村西路３５之１２號,082-364877,"Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, SOHOT炎選-炸烤物"
全家馬祖福澳店,018927,連江縣南竿鄉福澳村１３５號１樓,836-23036,"烤馬鈴薯, SOHOT炎選-現烤點心"
全家馬祖福運店,019854,連江縣南竿鄉福沃村６９號１樓,836-23389,"Fami!ce(雙口味店), Fami!ce(圓滾滾店), 烤馬鈴薯, SOHOT炎選-現烤點心, picard, 鼎王麻辣蛋, SOHOT炎選-炸烤物, 馬尚煮"
全家馬祖清水店,020552,連江縣南竿鄉清水村１１７號１樓,836-23744,"生鮮蔬菜, Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, 鼎王麻辣蛋, SOHOT炎選-炸烤物, 馬尚煮"
全家馬祖機場店,020649,連江縣南竿鄉復興村２２０號１樓（南竿航空站二航廈）,836-22517,"烤馬鈴薯, SOHOT炎選-現烤點心, 馬尚煮"
全家台中狀元店,019550,台中市中區綠川里中山路１９號２１號１樓,"04-37007221 , 04-22299329","夯番薯, 休憩區, ChargeSPOT, 鼎王麻辣蛋, 穆斯林友善商品店舖"
全家台中鑫華店,017182,台中市中區中華路一段１５２號,"04-37007450 , 04-22259116","夯番薯, 相片立可得, 廁所, 休憩區"
全家台中日新店,017160,台中市中區中華路一段１０９號,"04-37007305 , 04-22244999",夯番薯
全家台中萬代福店,017816,台中市中區公園路４２號,"04-37070456 , 04-22010133","夯番薯, 廁所, 好市多專架, ChargeSPOT, picard, 鼎王麻辣蛋, gogoro電池交換站"
全家台中新公園店,021508,台中市中區公園路１９－２號壹樓及地下室,"04-37007270 , 04-22231801","夯番薯, 相片立可得, 休憩區"
全家台中新興中店,018924,台中市中區公園路８１號,"04-37046761 , 04-22236602","夯番薯, 廁所, 休憩區, ChargeSPOT"
全家台中台鐵店,018569,台中市中區臺灣大道１段１號,"04-37046834 , 04-22240056","夯番薯, 烤馬鈴薯, 鼎王麻辣蛋, 馬尚煮"
全家台灣大道店,019666,台中市中區台灣大道１段５３１號,"04-37073772 , 04-22290029","烤馬鈴薯, 好市多專架, ChargeSPOT, picard"
全家台中火車頭店,020327,台中市中區台灣大道１段１號１樓Ａ０３櫃位,"04-37071913 , 04-22220207","Fami!ce(有販售店), ChargeSPOT, picard, 穆斯林友善商品店舖"
全家台中驛前店,022965,台中市中區台灣大道１段５號１樓,04-22250748,"Fami!ce(有販售店), SOHOT炎選-現烤點心, SOHOT炎選-炸烤物, 穆斯林友善商品店舖"
全家台中日日新店,019229,台中市中區民族路２１６號,"04-37070093 , 04-22235772","夯番薯, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯"
全家台中建民店,016956,台中市中區民族路９號．１１號,"04-37007227 , 04-22203630","夯番薯, 相片立可得, 廁所, 休憩區, Fami!ce(雙口味店), SOHOT炎選-現烤點心, 鼎王麻辣蛋, 馬尚煮"
全家台中新市府店,017533,台中市中區民權路８６號,"04-37070436 , 04-22291640","夯番薯, Fami!ce(有販售店), Fami!ce(萌布朗店), 烤馬鈴薯, 塑環真®循環杯"
全家台中擎天店,021021,台中市中區民權路１６２號１樓,"04-37076195 , 04-22210096","Fami!ce(雙口味店), SOHOT炎選-現烤點心, picard, 鼎王麻辣蛋, FamiSuper, SOHOT炎選-炸烤物, 小熊菓子"
全家台中成功店,018281,台中市中區成功路６６號,"04-37007321 , 04-22250379","夯番薯, 休憩區, 好市多專架"
全家台中繼成店,022807,台中市中區成功路１０６號，１０８號一樓,"04-37007368 , 04-22262519","夯番薯, Fami!ce(有販售店), 休憩區"
全家台中鑫貴店,018426,臺中市中區自由路二段１０３號壹樓,"04-37007451 , 04-22232616","夯番薯, 休憩區, 好市多專架, ChargeSPOT"
全家台中力行店,016185,台中市東區力行路２１２號１樓,"04-37007238 , 04-23602447","夯番薯, Fami!ce(有販售店), Fami!ce(萌布朗店)"
全家台中展欣店,019393,台中市東區十甲東路３７８號,"04-37007513 , 04-22135303","Fami!ce(有販售店), 烤馬鈴薯, 好市多專架, picard"
全家台中十甲店,015469,台中市東區十甲路２６２號一樓,"04-37007239 , 04-22132931","夯番薯, Fami!ce(有販售店), 休憩區, 好市多專架, ChargeSPOT, 塑環真®循環杯"
全家台中鳳鳴店,016426,台中市東區大振街３１號,"04-37048960 , 04-22808292","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), Fami!ce(圓滾滾店), ChargeSPOT, 塑環真®循環杯"
全家台中公園東店,021577,台中市東區公園東路１３０號,04-22150025,"Fami!ce(有販售店), ChargeSPOT, 塑環真®循環杯"
全家台中金自由店,015495,台中市東區自由路三段９５號,"04-37073875 , 04-22136648","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, Fami!ce(萌布朗店), 好市多專架, ChargeSPOT"
全家台中武聖店,020289,台中市東區自由路四段１６５號１樓,"04-37023501 , 04-22135265","烤馬鈴薯, ChargeSPOT, picard"
全家台中東英店,019629,台中市東區東信里旱溪東路一段３００號、３０１號１樓,"04-37007216 , 04-22138121","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 生鮮蔬菜, 好市多專架"
全家台中金站二店,017135,台中市東區和平街１１９－４號,"04-37077403 , 04-22280086","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), Fami!ce(圓滾滾店), 烤馬鈴薯, 好市多專架, ChargeSPOT"
全家台中樂成店,019086,台中市東區東光園路５６８號１樓及夾層,"04-37070589 , 04-22150016","好市多專架, picard"
全家台中東園店,023035,台中市東區東光園路５３６號,"04-37007217 , 04-22154768","夯番薯, 廁所, 休憩區"
全家台中金東門店,015398,台中市東區東門路１１８號,"04-37023162 , 04-22806630","夯番薯, 廁所, 休憩區, 烤馬鈴薯, ChargeSPOT"
全家台中甲福店,022922,台中市東區東英十五街３００號,04-22152125,"Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, SOHOT炎選-炸烤物"
全家台中長福店,023168,台中市東區長福路３５７號,04-22139823,Fami!ce(有販售店)
全家台中旱溪東店,021668,台中市東區振興路２５０號１樓,"04-37079030 , 04-22134900",picard
全家台中金礦店,018543,台中市東區振興路４４號１樓,"04-37046793 , 04-22281695","夯番薯, Fami!ce(有販售店), Fami!ce(萌布朗店), 好市多專架, 塑環真®循環杯"
全家台中新富台店,015173,台中市東區富台東街７２號１樓,"04-37073590 , 04-22132761","夯番薯, 廁所, 休憩區"
全家台中金站店,017012,台中市東區復興路四段１４７號,"04-37046035 , 04-22245956","夯番薯, 廁所, 休憩區, ChargeSPOT"
全家台中金東店,020290,台中市東區精武東路８５號,"04-37070138 , 04-22150476","Fami!ce(雙口味店), Fami!ce(圓滾滾店), 烤馬鈴薯, ChargeSPOT, picard, 塑環真®循環杯"
全家台中台安店,020336,台中市東區精武路１２２號,"04-37072231 , 04-23606938","烤馬鈴薯, picard"
全家台中建國市店,021626,台中市東區樂業二路６０號１樓,"04-37046613 , 04-22135315","Fami!ce(有販售店), 烤馬鈴薯, ChargeSPOT"
全家台中長樂店,019015,台中市東區樂業路３４２號,"04-37007226 , 04-22134614","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), picard, 鼎王麻辣蛋, 塑環真®循環杯"
全家台中金大慶店,017115,台中市南區大慶街二段８號,"04-37074942 , 04-22600280","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 烤馬鈴薯, 好市多專架, ChargeSPOT, picard, 鼎王麻辣蛋, 塑環真®循環杯"
全家台中樹德里店,022637,台中市南區大慶街２段４９號,04-22652611,"Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心"
全家台中新時代店,019096,台中市南區工學二街９５號一樓,"04-37023957 , 04-22608615","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 好市多專架"
全家台中進步店,018628,台中市南區工學北路１２２號１樓,"04-37074936 , 04-22650685","夯番薯, 廁所, 休憩區, SOHOT炎選-現烤點心, 好市多專架, FamiSuper, SOHOT炎選-炸烤物"
全家台中登陽店,017076,台中市南區文心南路５４８號,"04-37077402 , 04-22654239","夯番薯, 廁所, 休憩區, 生鮮蔬菜, 好市多專架"
全家台中忠孝夜店,022736,台中市南區忠孝路１０２號,"04-37007816 , 04-22852580","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), SOHOT炎選-現烤點心, 好市多專架, ChargeSPOT, 鼎王麻辣蛋, 穆斯林友善商品店舖"
全家台中大安店,020652,台中市南區忠明南路７３０巷２３號１樓,"04-37074955 , 04-22603275","夯番薯, 廁所, 休憩區, 鼎王麻辣蛋"
全家台中金獅店,018890,台中市南區東興路一段１６號,"04-37074951 , 04-22633016","夯番薯, 廁所, 休憩區"
全家台中崇倫店,023101,台中市南區南屯路一段２７３號,"04-37074929 , 04-23766132","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, picard"
全家台中金南門店,016427,台中市南區南門路５７號１Ｆ,"04-37074946 , 04-22856435","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, 鼎王麻辣蛋, 塑環真®循環杯, SOHOT炎選-炸烤物"
全家台中汝川店,021257,台中市南區建國北路一段１１０號（汝川醫療大樓Ｂ１）,"04-37007815 , 04-24715784","夯番薯, 休憩區, 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, 福爾摩沙茶館, 塑環真®循環杯, 小熊菓子"
全家台中新高橋店,023894,台中市南區建國北路一段２５０號,"04-37074694 , 04-23726342","夯番薯, 廁所, 休憩區"
全家台中中山壹店,020448,台中市南區建國北路１段１１０號,04-24710201,"Fami!ce(有販售店), 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, 智能咖啡機, picard, 鼎王麻辣蛋, 塑環真®循環杯, SOHOT炎選-炸烤物, 馬尚煮"
全家台中帝國店,016392,台中市南區美村南路１５３、１５５號１樓,"04-37074952 , 04-22600448","夯番薯, 休憩區, 塑環真®循環杯"
全家台中柳川店,018915,台中市南區美村路二段１６號、１８號１樓,"04-37074925 , 04-23756530","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), Fami!ce(圓滾滾店), ChargeSPOT"
全家台中和美店,019289,台中市南區美村路２段２５３號,"04-37070232 , 04-22650806","Fami!ce(有販售店), 烤馬鈴薯, 好市多專架, ChargeSPOT, picard, 塑環真®循環杯"
全家台中中興二店,020232,台中市南區國光路２５０號,"04-37070118 , 04-22856331","夯番薯, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, 鼎王麻辣蛋, SOHOT炎選-炸烤物, 馬尚煮, 穆斯林友善商品店舖"
全家台中復興北店,021116,台中市南區復興北路３００號,"04-37070350 , 04-22650810","Fami!ce(雙口味店), Fami!ce(圓滾滾店), 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, picard, 鼎王麻辣蛋, SOHOT炎選-炸烤物"
全家台中樹仔腳店,022139,台中市南區復興路一段３３號,"04-37073991 , 04-22657425","Fami!ce(有販售店), 好市多專架, ChargeSPOT, picard, gogoro電池交換站, 塑環真®循環杯"
全家台中興美店,015280,台中市南區復興路二段９９巷１８號,"04-37074919 , 04-22600991","夯番薯, 休憩區, 烤馬鈴薯, ChargeSPOT, 塑環真®循環杯"
全家台中福田二店,019043,台中市南區福田二街３３６號,"04-37073737 , 04-22650550","Fami!ce(有販售店), 生鮮蔬菜, 烤馬鈴薯, 好市多專架, ChargeSPOT, picard, 塑環真®循環杯, 馬尚煮"
全家台中福田店,015695,台中市南區福田路１５號１樓,"04-37074940 , 04-22614416","夯番薯, Fami!ce(有販售店), 休憩區"
全家台中金和店,017632,台中市南區學府路１２３號,"04-37074943 , 04-22201810","夯番薯, 休憩區, 好市多專架"
全家台中興大店,021047,台中市南區積善里學府路５１號，５３號,"04-37074918 , 04-22851742","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), 鼎王麻辣蛋, 馬尚煮"
全家台中新學府店,022054,台中市南區學府路１６８巷２號,"04-37073631 , 04-22206022","夯番薯, 相片立可得, Fami!ce(有販售店), 廁所, 休憩區, 烤馬鈴薯, ChargeSPOT, 鼎王麻辣蛋"
全家台中四維店,022575,台中市西區三民路一段１７２—５、１７２—６號,"04-37007312 , 04-22208900","夯番薯, 休憩區, SOHOT炎選-現烤點心, ChargeSPOT"
全家台中署醫店,023113,台中市西區三民路一段１９９號,"04-22297537 , 04-22294799","夯番薯, 烤馬鈴薯, 馬尚煮"
全家台中正點店,016852,臺中市西區三民路一段４６號全部,"04-37023033 , 04-23760313","夯番薯, Fami!ce(有販售店), 休憩區, 生鮮蔬菜, 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, 鼎王麻辣蛋"
全家台中精誠店,022358,台中市西區大業路１號,"04-37007351 , 04-23208160","夯番薯, 休憩區"
全家台中全球店,018085,台中市西區中華路一段１－５９號（全球影城）,"04-37007318 , 04-22255085","夯番薯, 休憩區, ChargeSPOT"
全家台中金五廊店,017600,台中市西區五廊街６號,"04-37070217 , 04-22249566","夯番薯, Fami!ce(有販售店), 廁所, 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, 福爾摩沙茶館, 塑環真®循環杯"
全家台中五權五店,015582,台中市西區五權五街１４３號１樓,"04-37007763 , 04-23750622","夯番薯, 廁所, 休憩區, 烤馬鈴薯, 好市多專架, ChargeSPOT, 塑環真®循環杯"
全家台中金可店,019995,台中市西區五權路２０５號,"04-37023438 , 04-22061722","夯番薯, 休憩區, ChargeSPOT, 鼎王麻辣蛋"
全家台中公民店,023230,台中市西區五權路２－１３９號,"04-37071062 , 04-23760067","Fami!ce(有販售店), 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT"
