Title,URL,Name,Address,Phone,area,id,service,area_href
前往全家便利商店 全家鳳山五甲店,https://twcoupon.com/brandshop-11396-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e4%ba%94%e7%94%b2%e5%ba%97.html,全家鳳山五甲店,830高雄市鳳山區錦田路193號,07-8313940,"高雄市', '鳳山區",018612,"廁所,休憩區,相片立可得","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家大發萬翁店,https://twcoupon.com/brandshop-11195-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e7%99%bc%e8%90%ac%e7%bf%81%e5%ba%97.html,全家大發萬翁店,831高雄市大寮區永芳里萬丹路545號,07-7832602,"高雄市', '大寮區",017298,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大寮區-電話-地址.html"
前往全家便利商店 全家大發仁愛店,https://twcoupon.com/brandshop-11194-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e7%99%bc%e4%bb%81%e6%84%9b%e5%ba%97.html,全家大發仁愛店,831高雄市大寮區仁愛路22號,07-7012590,"高雄市', '大寮區",022526,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大寮區-電話-地址.html"
前往全家便利商店 全家鳳山誠義店,https://twcoupon.com/brandshop-11391-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e8%aa%a0%e7%be%a9%e5%ba%97.html,全家鳳山誠義店,830高雄市鳳山區誠義路119號,07-7406564,"高雄市', '鳳山區",019337,"夯番薯,廁所,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家大發開封店,https://twcoupon.com/brandshop-11193-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e7%99%bc%e9%96%8b%e5%b0%81%e5%ba%97.html,全家大發開封店,831高雄市大寮區大寮里大寮路630號632號1樓,07-7888382,"高雄市', '大寮區",017118,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大寮區-電話-地址.html"
前往全家便利商店 全家大發中庄店,https://twcoupon.com/brandshop-11192-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e7%99%bc%e4%b8%ad%e5%ba%84%e5%ba%97.html,全家大發中庄店,831高雄市大寮區八德路32號,07-7031937,"高雄市', '大寮區",015306,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大寮區-電話-地址.html"
前往全家便利商店 全家鳳山光華店,https://twcoupon.com/brandshop-11368-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e5%85%89%e8%8f%af%e5%ba%97.html,全家鳳山光華店,830高雄市鳳山區五甲一路149號,07-7901684,"高雄市', '鳳山區",016488,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳥松濱湖店,https://twcoupon.com/brandshop-11304-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%a5%e6%9d%be%e6%bf%b1%e6%b9%96%e5%ba%97.html,全家鳥松濱湖店,833高雄市鳥松區文前路3巷21-1號,07-7352906,"高雄市', '鳥松區",019539,"Fami 霜淇淋,夯番薯,廁所,休憩區,相片立可得","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳥松區-電話-地址.html"
前往全家便利商店 全家鳥松觀湖店,https://twcoupon.com/brandshop-11305-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%a5%e6%9d%be%e8%a7%80%e6%b9%96%e5%ba%97.html,全家鳥松觀湖店,833高雄市鳥松區松埔北巷4-205號,07-7354728,"高雄市', '鳥松區",018452,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳥松區-電話-地址.html"
前往全家便利商店 全家鳥松大華店,https://twcoupon.com/brandshop-11306-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%a5%e6%9d%be%e5%a4%a7%e8%8f%af%e5%ba%97.html,全家鳥松大華店,833高雄市鳥松區球場路75號1樓,07-3709772,"高雄市', '鳥松區",022718,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳥松區-電話-地址.html"
前往全家便利商店 全家大樹義城店,https://twcoupon.com/brandshop-11203-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e6%a8%b9%e7%be%a9%e5%9f%8e%e5%ba%97.html,全家大樹義城店,"840高雄市大樹區學城路一段12號(商店街12,13號)",07-6568076,"高雄市', '大樹區",019339,"夯番薯,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大樹區-電話-地址.html"
前往全家便利商店 全家大樹鳳荔店,https://twcoupon.com/brandshop-11199-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e6%a8%b9%e9%b3%b3%e8%8d%94%e5%ba%97.html,全家大樹鳳荔店,840高雄市大樹區實踐路61號(一二三四間),07-6520498,"高雄市', '大樹區",017806,"Fami 霜淇淋,廁所,休憩區,相片立可得","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大樹區-電話-地址.html"
前往全家便利商店 全家大樹義大一店,https://twcoupon.com/brandshop-11200-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e6%a8%b9%e7%be%a9%e5%a4%a7%e4%b8%80%e5%ba%97.html,全家大樹義大一店,840高雄市大樹區學城路一段1號(學生活動中心),07-6578913,"高雄市', '大樹區",016487,"Fami 霜淇淋,夯番薯","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大樹區-電話-地址.html"
前往全家便利商店 全家大樹義邦店,https://twcoupon.com/brandshop-11202-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e6%a8%b9%e7%be%a9%e9%82%a6%e5%ba%97.html,全家大樹義邦店,840高雄市大樹區三和里學城路1段12號C3F08,07-6568082,"高雄市', '大樹區",019338,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大樹區-電話-地址.html"
前往全家便利商店 全家大樹義大二店,https://twcoupon.com/brandshop-11201-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e6%a8%b9%e7%be%a9%e5%a4%a7%e4%ba%8c%e5%ba%97.html,全家大樹義大二店,840高雄市大樹區學城路一段8巷2號地下1樓,07-6577938,"高雄市', '大樹區",020579,夯番薯,"/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大樹區-電話-地址.html"
前往全家便利商店 全家永安保安店,https://twcoupon.com/brandshop-11243-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%ae%89%e4%bf%9d%e5%ae%89%e5%ba%97.html,全家永安保安店,828高雄市永安區保安路130-2號,07-6914009,"高雄市', '永安區",021727,"夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-永安區-電話-地址.html"
前往全家便利商店 全家鳥松大仁店,https://twcoupon.com/brandshop-11303-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%a5%e6%9d%be%e5%a4%a7%e4%bb%81%e5%ba%97.html,全家鳥松大仁店,833高雄市鳥松區鳥松里大仁南路1號一樓,07-7353830,"高雄市', '鳥松區",019336,夯番薯,"/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳥松區-電話-地址.html"
前往全家便利商店 全家林園鳳林店,https://twcoupon.com/brandshop-11253-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%9e%97%e5%9c%92%e9%b3%b3%e6%9e%97%e5%ba%97.html,全家林園鳳林店,832高雄市林園區鳳林路一段92號,07-6436091,"高雄市', '林園區",020593,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-林園區-電話-地址.html"
前往全家便利商店 全家茄萣白砂崙店,https://twcoupon.com/brandshop-11299-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e8%8c%84%e8%90%a3%e7%99%bd%e7%a0%82%e5%b4%99%e5%ba%97.html,全家茄萣白砂崙店,852高雄市茄萣區白砂路243號1樓,07-6903182,"高雄市', '茄萣區",014501,"夯番薯,休憩區,相片立可得,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-茄萣區-電話-地址.html"
前往全家便利商店 全家屏東大崇店,https://twcoupon.com/brandshop-10781-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e5%a4%a7%e5%b4%87%e5%ba%97.html,全家屏東大崇店,900屏東縣屏東市大同北路102號,08-7327312,"屏東縣', '屏東市",021105,"夯番薯,廁所,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家屏東正裕店,https://twcoupon.com/brandshop-10782-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e6%ad%a3%e8%a3%95%e5%ba%97.html,全家屏東正裕店,900屏東縣屏東市中正路688-1號,08-7367146,"屏東縣', '屏東市",021317,"夯番薯,休憩區","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家大樹水興店,https://twcoupon.com/brandshop-11198-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e6%a8%b9%e6%b0%b4%e8%88%88%e5%ba%97.html,全家大樹水興店,840高雄市大樹區水寮里中山路174號,07-6526780,"高雄市', '大樹區",016017,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-大樹區-電話-地址.html"
前往全家便利商店 全家茄萣民治店,https://twcoupon.com/brandshop-11298-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e8%8c%84%e8%90%a3%e6%b0%91%e6%b2%bb%e5%ba%97.html,全家茄萣民治店,852高雄市茄萣區民治路101號1&2&3樓,07-6988573,"高雄市', '茄萣區",016863,"Fami 霜淇淋,夯番薯,休憩區,相片立可得","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-茄萣區-電話-地址.html"
前往全家便利商店 全家屏東長安店,https://twcoupon.com/brandshop-10788-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e9%95%b7%e5%ae%89%e5%ba%97.html,全家屏東長安店,900屏東縣屏東市光復路348號一樓,08-7321979,"屏東縣', '屏東市",020411,"Fami 霜淇淋,廁所,休憩區","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家屏東民榮店,https://twcoupon.com/brandshop-10784-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e6%b0%91%e6%a6%ae%e5%ba%97.html,全家屏東民榮店,900屏東縣屏東市民生路12-2.12-3號,08-7224302,"屏東縣', '屏東市",016225,"夯番薯,休憩區","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家屏東華盛店,https://twcoupon.com/brandshop-10787-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e8%8f%af%e7%9b%9b%e5%ba%97.html,全家屏東華盛店,900屏東縣屏東市崇武里永大路66號一樓,08-7517627,"屏東縣', '屏東市",022957,"夯番薯,休憩區","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家林園文林店,https://twcoupon.com/brandshop-11251-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%9e%97%e5%9c%92%e6%96%87%e6%9e%97%e5%ba%97.html,全家林園文林店,832高雄市林園區東林西路137號,07-6417056,"高雄市', '林園區",021604,"夯番薯,廁所,休憩區,相片立可得,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-林園區-電話-地址.html"
前往全家便利商店 全家屏東昌賢店,https://twcoupon.com/brandshop-10791-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e6%98%8c%e8%b3%a2%e5%ba%97.html,全家屏東昌賢店,900屏東縣屏東市建民路63號,08-7514933,"屏東縣', '屏東市",019586,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家屏東徐州店,https://twcoupon.com/brandshop-10793-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e5%be%90%e5%b7%9e%e5%ba%97.html,全家屏東徐州店,900屏東縣屏東市勝利路197之6.197之7號,08-7322293,"屏東縣', '屏東市",022602,"夯番薯,休憩區,相片立可得","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家屏東大埔店,https://twcoupon.com/brandshop-10785-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e5%a4%a7%e5%9f%94%e5%ba%97.html,全家屏東大埔店,900屏東縣屏東市民族路303號一樓,08-7326415,"屏東縣', '屏東市",022199,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家屏東瑞光店,https://twcoupon.com/brandshop-10794-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e7%91%9e%e5%85%89%e5%ba%97.html,全家屏東瑞光店,900屏東縣屏東市瑞光路二段86號,08-7210590,"屏東縣', '屏東市",020575,"Fami 霜淇淋,夯番薯,廁所,休憩區,相片立可得","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家屏東福光店,https://twcoupon.com/brandshop-10795-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e7%a6%8f%e5%85%89%e5%ba%97.html,全家屏東福光店,900屏東縣屏東市廣東南路90號1樓,08-7519167,"屏東縣', '屏東市",021363,"Fami 霜淇淋,夯番薯,廁所,休憩區,相片立可得","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家屏東豐榮店,https://twcoupon.com/brandshop-10797-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e8%b1%90%e6%a6%ae%e5%ba%97.html,全家屏東豐榮店,900屏東縣屏東市廣東路458號一樓,08-7364252,"屏東縣', '屏東市",018073,"夯番薯,廁所,休憩區,相片立可得,雙口味霜淇淋","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家九如東寧店,https://twcoupon.com/brandshop-10755-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e4%b9%9d%e5%a6%82%e6%9d%b1%e5%af%a7%e5%ba%97.html,全家九如東寧店,904屏東縣九如鄉東寧路215號,08-7397995,"屏東縣', '九如鄉",015218,"夯番薯,廁所,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-九如鄉-電話-地址.html"
前往全家便利商店 全家屏東中華店,https://twcoupon.com/brandshop-10789-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e4%b8%ad%e8%8f%af%e5%ba%97.html,全家屏東中華店,900屏東縣屏東市自由路422號,08-7361342,"屏東縣', '屏東市",016592,"Fami 霜淇淋,夯番薯,廁所,休憩區,相片立可得","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家內埔光明店,https://twcoupon.com/brandshop-10757-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%85%a7%e5%9f%94%e5%85%89%e6%98%8e%e5%ba%97.html,全家內埔光明店,912屏東縣內埔鄉內埔村光明路613號1樓,08-7789851,"屏東縣', '內埔鄉",017296,"夯番薯,廁所,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-內埔鄉-電話-地址.html"
前往全家便利商店 全家里港永樂店,https://twcoupon.com/brandshop-10762-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e9%87%8c%e6%b8%af%e6%b0%b8%e6%a8%82%e5%ba%97.html,全家里港永樂店,905屏東縣里港鄉永樂路4&6號,08-7756890,"屏東縣', '里港鄉",016371,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-里港鄉-電話-地址.html"
前往全家便利商店 全家麟洛麟趾店,https://twcoupon.com/brandshop-10814-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e9%ba%9f%e6%b4%9b%e9%ba%9f%e8%b6%be%e5%ba%97.html,全家麟洛麟趾店,909屏東縣麟洛鄉中山路417號,08-7212575,"屏東縣', '麟洛鄉",015718,"夯番薯,休憩區,相片立可得","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-麟洛鄉-電話-地址.html"
前往全家便利商店 全家屏東華敬店,https://twcoupon.com/brandshop-10792-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%b1%8f%e6%9d%b1%e8%8f%af%e6%95%ac%e5%ba%97.html,全家屏東華敬店,900屏東縣屏東市莊敬街一段29號,08-7364107,"屏東縣', '屏東市",017420,"夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-屏東市-電話-地址.html"
前往全家便利商店 全家長治繁華店,https://twcoupon.com/brandshop-10775-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e9%95%b7%e6%b2%bb%e7%b9%81%e8%8f%af%e5%ba%97.html,全家長治繁華店,908屏東縣長治鄉繁華村中山路11-1號,08-7620282,"屏東縣', '長治鄉",018472,"Fami 霜淇淋,夯番薯,休憩區,相片立可得","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-長治鄉-電話-地址.html"
前往全家便利商店 全家鹽埔豐年店,https://twcoupon.com/brandshop-10815-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e9%b9%bd%e5%9f%94%e8%b1%90%e5%b9%b4%e5%ba%97.html,全家鹽埔豐年店,907屏東縣鹽埔鄉光復路89號,08-7936175,"屏東縣', '鹽埔鄉",015023,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-鹽埔鄉-電話-地址.html"
前往全家便利商店 全家內埔埔勝店,https://twcoupon.com/brandshop-10758-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%b1%8f%e6%9d%b1%e7%b8%a3-%e5%85%a8%e5%ae%b6%e5%85%a7%e5%9f%94%e5%9f%94%e5%8b%9d%e5%ba%97.html,全家內埔埔勝店,912屏東縣內埔鄉南寧路164-1號,08-7784118,"屏東縣', '內埔鄉",016865,"夯番薯,休憩區","/brandshopcity-全家便利商店-屏東縣-電話-地址.html', '/brandshoparea-全家便利商店-屏東縣-內埔鄉-電話-地址.html"
